Nombre;Fecha;Area;Precio
Camel Essential Add Free Filters;20150117;Peninsula e Illes Balears;4.45
Camel Filter Box 20;20150117;Peninsula e Illes Balears;4.55
Camel Non Filter Soft;20150117;Peninsula e Illes Balears;4.45
Camel Shorts;20150117;Peninsula e Illes Balears;4.45
Camel White Curve 84’’;20150117;Peninsula e Illes Balears;4.55
Celtas Filtro Blando;20150117;Peninsula e Illes Balears;4.55
Condal Blando 100;20150117;Peninsula e Illes Balears;4.3
Coronas Black Soft;20150117;Peninsula e Illes Balears;4.45
Coronas Negro Oro Duro;20150117;Peninsula e Illes Balears;4.5
Coronas Negro Plata Duro;20150117;Peninsula e Illes Balears;4.5
Coronas Reserva Duro;20150117;Peninsula e Illes Balears;4.2
Corset Pulse Superslim;20150117;Peninsula e Illes Balears;4.55
Gold Coast Blue (Azul);20150117;Peninsula e Illes Balears;4.55
Gold Coast Filters (Rojo);20150117;Peninsula e Illes Balears;4.8
Gold Coast Menthol (Verde);20150117;Peninsula e Illes Balears;4.1
Gold Coast White (Blanco);20150117;Peninsula e Illes Balears;4.3
Kensitas Club King Size;20150117;Peninsula e Illes Balears;4.3
Mayfair Fine;20150117;Peninsula e Illes Balears;4.3
Mayfair King Size;20150117;Peninsula e Illes Balears;4.3
Mayfair Menthol;20150117;Peninsula e Illes Balears;4.85
Mayfair Sky Blue;20150117;Peninsula e Illes Balears;4.3
Mayfair Superkings;20150117;Peninsula e Illes Balears;4.3
More Filters Box;20150117;Peninsula e Illes Balears;4.3
More Menthol Box;20150117;Peninsula e Illes Balears;4.3
Piper Menthol Blando;20150117;Peninsula e Illes Balears;4.3
Reales Blando;20150117;Peninsula e Illes Balears;5.1
Rex FF Blando;20150117;Peninsula e Illes Balears;5.1
Rex Plata Duro;20150117;Peninsula e Illes Balears;4.5
Ronson 25 S Red;20150117;Peninsula e Illes Balears;4.5
Ronson 25 S White;20150117;Peninsula e Illes Balears;4.5
Silk Cut Blue;20150117;Peninsula e Illes Balears;4.5
Silk Cut Purple;20150117;Peninsula e Illes Balears;5.2
Silk Cut Purple 100’S;20150117;Peninsula e Illes Balears;5.2
Silk Cut Silver;20150117;Peninsula e Illes Balears;4.85
Silk Cut White;20150117;Peninsula e Illes Balears;4.85
Sovereign King Size;20150117;Peninsula e Illes Balears;4.85
Sterling Superking Blue;20150117;Peninsula e Illes Balears;4.85
Sterling Superkings;20150117;Peninsula e Illes Balears;4.85
Winston Blue;20150117;Peninsula e Illes Balears;4.15
Winston Bluevolution;20150117;Peninsula e Illes Balears;4.1
Winston Bluevolution Blando;20150117;Peninsula e Illes Balears;4.1
Winston Classic 100;20150117;Peninsula e Illes Balears;4.45
Winston Classic 24;20150117;Peninsula e Illes Balears;4.3
Winston Classic 28;20150117;Peninsula e Illes Balears;4.2
Winston Classic Ks Box;20150117;Peninsula e Illes Balears;4.35
Winston Classic Red Ks Soft;20150117;Peninsula e Illes Balears;5.3
Winston Evolution (cajetilla blanda);20150117;Peninsula e Illes Balears;6.2
Winston Evolution (cajetilla dura);20150117;Peninsula e Illes Balears;4.45
Winston Evolution 100 (cajetilla dura);20150117;Peninsula e Illes Balears;4.45
Winston Redvolution;20150117;Peninsula e Illes Balears;4.2
Winston Redvolution Blando;20150117;Peninsula e Illes Balears;4.3
Winston Silver;20150117;Peninsula e Illes Balears;4.1
Winston Xstyle Gold;20150117;Peninsula e Illes Balears;4.3
Winston Xstyle Red;20150117;Peninsula e Illes Balears;4.2
B.N. Clásico Duro;20150123;Peninsula e Illes Balears;3.95
Boncalo Duro;20150123;Peninsula e Illes Balears;4.5
Davidoff Classic;20150123;Peninsula e Illes Balears;4.5
Davidoff Gold;20150123;Peninsula e Illes Balears;4.5
Ducados 25 Azul Duro;20150123;Peninsula e Illes Balears;4.5
Ducados Azul Blando;20150123;Peninsula e Illes Balears;4.85
Ducados Azul Duro;20150123;Peninsula e Illes Balears;4.85
Ducados Azul/Blanco Blando;20150123;Peninsula e Illes Balears;5.3
Ducados Azul/Blanco Duro;20150123;Peninsula e Illes Balears;4.55
Ducados Blanco Duro;20150123;Peninsula e Illes Balears;4.55
Ducados Lujo Duro;20150123;Peninsula e Illes Balears;4.55
Ducados Rubio 100’S by John Player Special;20150123;Peninsula e Illes Balears;4.55
Ducados Rubio 24 Plus by John Player Special;20150123;Peninsula e Illes Balears;4.55
Ducados Rubio 29 Maxi by John Player Special;20150123;Peninsula e Illes Balears;4.85
Ducados Rubio Blue Box by John Payer Special;20150123;Peninsula e Illes Balears;4.1
Ducados Rubio Blue Soft by John Player Special;20150123;Peninsula e Illes Balears;4.9
Ducados Rubio Mentol by John Player Special;20150123;Peninsula e Illes Balears;5.85
Ducados Rubio Nature by John Player Special;20150123;Peninsula e Illes Balears;4.3
Ducados Rubio Pocket by John Player Special;20150123;Peninsula e Illes Balears;4.2
Ducados Rubio Press & Fresh by John Player Special;20150123;Peninsula e Illes Balears;4.3
Ducados Rubio Red Box by John Player Special;20150123;Peninsula e Illes Balears;4.3
Ducados Rubio Red Soft by John Player Special;20150123;Peninsula e Illes Balears;4.05
Embassy n.º 1;20150123;Peninsula e Illes Balears;4.3
Fortuna 100’s Largo;20150123;Peninsula e Illes Balears;4.3
Fortuna 23;20150123;Peninsula e Illes Balears;4.2
Fortuna 29;20150123;Peninsula e Illes Balears;4.95
Fortuna Azul Duro 20;20150123;Peninsula e Illes Balears;4.35
Fortuna Fresh;20150123;Peninsula e Illes Balears;4.75
Fortuna Menthol Duro;20150123;Peninsula e Illes Balears;5.95
Fortuna Plata Duro;20150123;Peninsula e Illes Balears;4.45
Fortuna Pocket Corto;20150123;Peninsula e Illes Balears;4.45
Fortuna Red Line;20150123;Peninsula e Illes Balears;4.45
Fortuna Red Line Blando;20150123;Peninsula e Illes Balears;4.45
Fortuna Rojo Blando;20150123;Peninsula e Illes Balears;4.1
Fortuna Rojo Duro 20;20150123;Peninsula e Illes Balears;4.3
Gauloises Brunes;20150123;Peninsula e Illes Balears;4.2
Gauloises Rubio Amarillo;20150123;Peninsula e Illes Balears;4.45
Gauloises Rubio Azul;20150123;Peninsula e Illes Balears;4.45
Gauloises Rubio Azul 24;20150123;Peninsula e Illes Balears;4.55
Gauloises Rubio Rojo;20150123;Peninsula e Illes Balears;4.2
Gauloises Rubio Rojo 24;20150123;Peninsula e Illes Balears;4.2
Gitanes Cortos Con Filtro Duro;20150123;Peninsula e Illes Balears;4.85
Gitanes Cortos Sin Filtro Duro;20150123;Peninsula e Illes Balears;4.2
Herencia Blando;20150123;Peninsula e Illes Balears;4.85
Herencia Duro;20150123;Peninsula e Illes Balears;5.0
John Player King Size Blue;20150123;Peninsula e Illes Balears;5.0
JPS American Blend Blue;20150123;Peninsula e Illes Balears;4.8
JPS American Blend Blue 24;20150123;Peninsula e Illes Balears;4.8
JPS American Blend Red;20150123;Peninsula e Illes Balears;4.7
JPS American Blend Red 100’S;20150123;Peninsula e Illes Balears;4.3
JPS American Blend Red 24;20150123;Peninsula e Illes Balears;4.85
JPS American Blend Red Blando;20150123;Peninsula e Illes Balears;4.3
JPS American Blend White;20150123;Peninsula e Illes Balears;4.1
JPS Black;20150123;Peninsula e Illes Balears;4.85
JPS Black 100s;20150123;Peninsula e Illes Balears;4.2
JPS Green Menthol;20150123;Peninsula e Illes Balears;4.3
Lambert & Butler Gold;20150123;Peninsula e Illes Balears;4.3
Lambert & Butler KS;20150123;Peninsula e Illes Balears;4.3
Lambert & Butler Menthol;20150123;Peninsula e Illes Balears;4.3
News Azul Duro;20150123;Peninsula e Illes Balears;4.7
News Rojo 30 Duro;20150123;Peninsula e Illes Balears;4.7
News Rojo Duro;20150123;Peninsula e Illes Balears;4.7
Nobel 0,1;20150123;Peninsula e Illes Balears;4.2
Nobel Blando;20150123;Peninsula e Illes Balears;6.1
Nobel Duro;20150123;Peninsula e Illes Balears;4.2
Nobel Slims;20150123;Peninsula e Illes Balears;4.45
Nobel Style;20150123;Peninsula e Illes Balears;4.3
Nobel Triple Filtro;20150123;Peninsula e Illes Balears;4.45
R1 Azul;20150123;Peninsula e Illes Balears;4.3
R1 Rojo;20150123;Peninsula e Illes Balears;4.2
R1 Slim Line;20150123;Peninsula e Illes Balears;4.45
Regal Ks;20150123;Peninsula e Illes Balears;4.8
Richmond King Size;20150123;Peninsula e Illes Balears;4.8
Richmond Superkings;20150123;Peninsula e Illes Balears;4.8
Richmond Superkings Menthol;20150123;Peninsula e Illes Balears;4.95
Richmond Superkings White;20150123;Peninsula e Illes Balears;4.25
Sombra Blando;20150123;Peninsula e Illes Balears;4.25
Superkings;20150123;Peninsula e Illes Balears;4.25
Superkings Blue;20150123;Peninsula e Illes Balears;4.25
Superkings Menthol;20150123;Peninsula e Illes Balears;4.5
West Blue;20150123;Peninsula e Illes Balears;4.95
West Brooklyn 100’s;20150123;Peninsula e Illes Balears;4.95
West Brooklyn Azul Duro;20150123;Peninsula e Illes Balears;4.95
West Brooklyn Rojo Duro;20150123;Peninsula e Illes Balears;4.05
West Ice;20150123;Peninsula e Illes Balears;4.05
West Red;20150123;Peninsula e Illes Balears;4.05
West Silver;20150123;Peninsula e Illes Balears;4.05
Windsor Blue Superkings;20150123;Peninsula e Illes Balears;4.05
Kool Filter Kings;20150203;Peninsula e Illes Balears;5.25
Lucky Strike Blue;20150203;Peninsula e Illes Balears;4.85
Lucky Strike Original Tobacco;20150203;Peninsula e Illes Balears;4.85
Lucky Strike Original Tobacco Blando;20150203;Peninsula e Illes Balears;4.85
Lucky Strike Red;20150203;Peninsula e Illes Balears;4.45
Lucky Strike Red Blando;20150203;Peninsula e Illes Balears;4.35
Pall Mall Alaska/Menthol;20150203;Peninsula e Illes Balears;4.2
Pall Mall Los Angeles;20150203;Peninsula e Illes Balears;4.45
Pall Mall New Orleans Blando;20150203;Peninsula e Illes Balears;4.3
Pall Mall New Orleans Largo 100’S;20150203;Peninsula e Illes Balears;4.3
Pall Mall New Orleans/Red;20150203;Peninsula e Illes Balears;4.3
Pall Mall Pocket Edition;20150203;Peninsula e Illes Balears;4.2
Pall Mall Puerto Rico;20150203;Peninsula e Illes Balears;4.15
Pall Mall San Francisco/Blue;20150203;Peninsula e Illes Balears;4.3
Peter Stuyvesant Blue;20150203;Peninsula e Illes Balears;4.2
Peter Stuyvesant Red;20150203;Peninsula e Illes Balears;4.3
Peter Stuyvesant Silver;20150203;Peninsula e Illes Balears;4.3
Prince Original/Rich Taste;20150203;Peninsula e Illes Balears;4.45
Prince White/Rounded;20150203;Peninsula e Illes Balears;4.45
Rothmans Blue;20150203;Peninsula e Illes Balears;4.45
Rothmans Red;20150203;Peninsula e Illes Balears;4.85
Royal Crown Blue;20150203;Peninsula e Illes Balears;4.85
Royal Crown Filter;20150203;Peninsula e Illes Balears;4.85
Royals Red;20150203;Peninsula e Illes Balears;4.85
Winfield Blue;20150203;Peninsula e Illes Balears;4.45
Winfield Red;20150203;Peninsula e Illes Balears;4.45
Winfield Red 20’s;20150203;Peninsula e Illes Balears;4.2
Popular Negro KS;20150207;Peninsula e Illes Balears;4.25
Pedroni:;20150207;Ceuta y Melilla;1.95
Superiore (5);20150207;Ceuta y Melilla;1.95
West Brooklyn Rojo Duro;20150214;Peninsula e Illes Balears;4.0
West Ice;20150214;Peninsula e Illes Balears;4.0
West Red;20150214;Peninsula e Illes Balears;4.0
West Silver;20150214;Peninsula e Illes Balears;4.0
Benson & Hedges London Red;20150221;Peninsula e Illes Balears;4.85
Benson & Hedges London Red 100;20150221;Peninsula e Illes Balears;4.85
Elixyr Red 100’S;20150221;Peninsula e Illes Balears;4.0
Mark 1 American Blend 25;20150221;Peninsula e Illes Balears;4.0
Mark 1 Golden Blend 25;20150221;Peninsula e Illes Balears;4.0
Philip Morris Club Red Cut;20150221;Peninsula e Illes Balears;4.0
Herencia Palmera:;20150221;Ceuta y Melilla;5.95
Puritos 25 (25);20150221;Ceuta y Melilla;8.95
Señoritas 25 (25);20150221;Ceuta y Melilla;8.9
El Brujito hechos con orgullo por los artesanos de Esteli Toro (25);20150221;Ceuta y Melilla;0.3
El Brujito hechos con orgullo por los artesanos de Esteli Toro (50);20150221;Ceuta y Melilla;0.35
Mini Cigars (el envase de 10);20150221;Ceuta y Melilla;1.5
Mazaya French Tobacco Molasses Melon (250 g);20150221;Ceuta y Melilla;4.9
Mazaya French Tobacco Molasses Mint (250 g);20150221;Ceuta y Melilla;12.0
Mazaya French Tobacco Molasses Orange (250 g);20150221;Ceuta y Melilla;12.0
Mazaya French Tobacco Molasses Two Apple (250 g);20150221;Ceuta y Melilla;12.0
Mazaya French Tobacco Molasses Watermelon (250 g);20150221;Ceuta y Melilla;12.0
Robusto (24);20150228;Ceuta y Melilla;5.4
Torpedo (24);20150228;Ceuta y Melilla;0.4
Carlos Toraño Reserva Selecta:;20150228;Ceuta y Melilla;4.0
Churchill (20);20150228;Ceuta y Melilla;4.5
Cigarritos Lata (10x10);20150228;Ceuta y Melilla;5.0
N.º 4 (10);20150228;Ceuta y Melilla;3.8
Petit Corona (20);20150228;Ceuta y Melilla;0.4
Presidente (10);20150228;Ceuta y Melilla;3.8
Robusto (20);20150228;Ceuta y Melilla;3.0
Rothchild (10);20150228;Ceuta y Melilla;3.0
Torpedo (20);20150228;Ceuta y Melilla;3.8
Torpedo Maduro (20);20150228;Ceuta y Melilla;3.5
Coloniales:;20150228;Ceuta y Melilla;3.5
By Farias (25);20150228;Ceuta y Melilla;3.8
Don Antonio:;20150228;Ceuta y Melilla;4.0
It’s a girl (10);20150228;Ceuta y Melilla;0.42
Red Churchill (20);20150228;Ceuta y Melilla;2.0
White Wedding Edition (10);20150228;Ceuta y Melilla;2.0
Drew Estate:;20150228;Ceuta y Melilla;2.0
Larutan Dirt (24);20150228;Ceuta y Melilla;2.0
El Conqueridor:;20150228;Ceuta y Melilla;2.0
El Labrador:;20150228;Ceuta y Melilla;4.5
Labradores (10 x12);20150228;Ceuta y Melilla;0.7
El Pescador:;20150228;Ceuta y Melilla;0.55
Marineros Caliqueños (10);20150228;Ceuta y Melilla;0.7
Marineros Caliqueños (2 x 25);20150228;Ceuta y Melilla;0.7
Caprichos Petit (25);20150228;Ceuta y Melilla;0.7
Caprichos Robustos (25);20150228;Ceuta y Melilla;0.7
Churchill (25);20150228;Ceuta y Melilla;0.55
Churchill Tubo (25);20150228;Ceuta y Melilla;0.55
Corona (25);20150228;Ceuta y Melilla;0.55
Corona Tubo (25);20150228;Ceuta y Melilla;2.5
Cortaditos (50);20150228;Ceuta y Melilla;2.7
Panetela (25);20150228;Ceuta y Melilla;1.7
Petit Corona (25);20150228;Ceuta y Melilla;2.2
Monte Negro:;20150228;Ceuta y Melilla;0.55
Brevas Especiales (25);20150228;Ceuta y Melilla;1.8
Coronitas (25);20150228;Ceuta y Melilla;1.75
Churchill (25);20150228;Ceuta y Melilla;0.42
Demitasse (25);20150228;Ceuta y Melilla;0.34
Perfectos (25);20150228;Ceuta y Melilla;3.5
Torpedo (25);20150228;Ceuta y Melilla;1.25
Tabacs Juneda:;20150228;Ceuta y Melilla;3.0
Caliqueños (20);20150228;Ceuta y Melilla;3.5
Caliqueños (50);20150228;Ceuta y Melilla;3.5
Caliqueños (40);20150228;Ceuta y Melilla;0.6
Connecticut Robusto Tubos (10);20150314;Peninsula e Illes Balears;4.75
Connecticut Toro (20);20150314;Peninsula e Illes Balears;6.6
Corojo Corona (20);20150314;Peninsula e Illes Balears;5.1
Corojo Robusto (20);20150314;Peninsula e Illes Balears;5.4
Criollo Corona (20);20150314;Peninsula e Illes Balears;5.5
Criollo Robusto (20);20150314;Peninsula e Illes Balears;4.75
Criollo Robusto Tubos (10);20150314;Peninsula e Illes Balears;5.1
Plasencia Reserva 1898:;20150314;Peninsula e Illes Balears;4.75
Churchill (20);20150314;Peninsula e Illes Balears;5.1
Robusto (20);20150314;Peninsula e Illes Balears;5.4
Rocky Patel:;20150314;Peninsula e Illes Balears;5.4
The Edge Toro Corojo (20);20150314;Peninsula e Illes Balears;4.5
Vasco da Gama:;20150314;Peninsula e Illes Balears;4.95
Neffa Green (8 g);20150314;Ceuta y Melilla;1.7
Chema Menta (30 g);20150314;Ceuta y Melilla;1.7
TJU Fresh Blend (2,8 g);20150411;Ceuta y Melilla;9.2
Mark 1 Soft Negro;20150509;Ceuta y Melilla;2.1
Mark-1 100’s Red;20150509;Ceuta y Melilla;2.1
Robusto Maduro (25);20150523;Peninsula e Illes Balears;5.5
Toro (25);20150523;Peninsula e Illes Balears;5.5
Don Tomás:;20150523;Peninsula e Illes Balears;4.5
Bundles Petit Corona (10);20150523;Peninsula e Illes Balears;4.5
Bundles Rothschild (10);20150523;Peninsula e Illes Balears;4.7
Clásico N.º 4 (5);20150523;Peninsula e Illes Balears;1.15
Clásico Robusto Selection (60);20150523;Peninsula e Illes Balears;1.2
Clássico Lindos (25);20150523;Peninsula e Illes Balears;3.0
Classico N.º 4 (25);20150523;Peninsula e Illes Balears;2.7
Classico Robusto (25);20150523;Peninsula e Illes Balears;3.0
Classico Rothschild (25);20150523;Peninsula e Illes Balears;2.3
Toro (10);20150523;Peninsula e Illes Balears;2.7
El Crédito:;20150523;Peninsula e Illes Balears;3.0
Serie R N.º 6 (4);20150523;Peninsula e Illes Balears;2.7
Serie R Aniversa (24);20150523;Peninsula e Illes Balears;3.55
Serie R N.º 4 (24);20150523;Peninsula e Illes Balears;5.85
Serie R N.º 5 (24);20150523;Peninsula e Illes Balears;4.7
Serie R N.º 6 (24);20150523;Peninsula e Illes Balears;3.4
La Traviata:;20150523;Peninsula e Illes Balears;4.85
Divino by Cao (24);20150523;Peninsula e Illes Balears;5.35
Favorito by Cao (24);20150523;Peninsula e Illes Balears;5.85
Luis Martínez:;20150523;Peninsula e Illes Balears;3.55
Robusto (25);20150523;Peninsula e Illes Balears;3.85
Macanudo:;20150523;Peninsula e Illes Balears;3.05
London Club Maduro (25);20150523;Peninsula e Illes Balears;2.25
Samuel Gawith Commonwealth (50 g);20150523;Ceuta y Melilla;5.2
Samuel Gawith Full Virginia (50 g);20150523;Ceuta y Melilla;8.5
Samuel Gawith Golden Glow (50 g);20150523;Ceuta y Melilla;8.5
Samuel Gawith Navy Flake (50 g);20150523;Ceuta y Melilla;8.5
Samuel Gawith Perfection (50 g);20150523;Ceuta y Melilla;8.5
Samuel Gawith Sam’s Flake (50 g);20150523;Ceuta y Melilla;8.5
Samuel Gawith Skiff Mixture (50 g);20150523;Ceuta y Melilla;8.5
Samuel Gawith Squadron Leader (50 g);20150523;Ceuta y Melilla;8.5
Samuel Gawith St James Flake (50 g);20150523;Ceuta y Melilla;8.5
Clásico N.º 4 (5);20150523;Ceuta y Melilla;1.0
Clásico Robusto Selection (60);20150523;Ceuta y Melilla;1.05
Clássico Lindos (25);20150523;Ceuta y Melilla;2.85
Classico N.º 4 (25);20150523;Ceuta y Melilla;2.45
Classico Robusto (25);20150523;Ceuta y Melilla;2.7
Classico Rothschild (25);20150523;Ceuta y Melilla;2.1
Toro (10);20150523;Ceuta y Melilla;2.45
Macanudo:;20150523;Ceuta y Melilla;2.7
London Club Café (25);20150523;Ceuta y Melilla;2.45
London Club Maduro (25);20150523;Ceuta y Melilla;3.15
Churchill (25) R.E.S.Negra;20150530;Ceuta y Melilla;4.55
Piramides (25) R.E.S.Negra;20150530;Ceuta y Melilla;3.95
Antaño Assortment (5);20150530;Ceuta y Melilla;1.0
Antaño Belicoso (20);20150530;Ceuta y Melilla;1.0
Antaño Gran Cónsul (20);20150530;Ceuta y Melilla;7.2
Antaño Gran Perfecto (20);20150530;Ceuta y Melilla;7.6
Antaño Machito (10);20150530;Ceuta y Melilla;8.95
Antaño Machito (50);20150530;Ceuta y Melilla;6.95
Antaño Petit Robusto (10);20150530;Ceuta y Melilla;8.4
Antaño Petit Robusto (20);20150530;Ceuta y Melilla;4.45
Antaño Robusto Grande (20);20150530;Ceuta y Melilla;4.45
Cabinetta Lancero (24);20150530;Ceuta y Melilla;5.65
Cabinetta N.º 11 Corona Gorda (24);20150530;Ceuta y Melilla;5.65
Cabinetta N.º 11 Corona Gorda (50);20150530;Ceuta y Melilla;6.6
Cabinetta N.º 4 Robusto (24);20150530;Ceuta y Melilla;6.85
Cabinetta Perfecto Gordo (12);20150530;Ceuta y Melilla;5.15
Clásico Cónsul (10);20150530;Ceuta y Melilla;5.15
Clásico Cónsul (25);20150530;Ceuta y Melilla;5.75
Clásico Perlas (10);20150530;Ceuta y Melilla;8.4
Clásico Perlas (25);20150530;Ceuta y Melilla;4.75
Clásico Piccolino (25);20150530;Ceuta y Melilla;4.75
Clásico Torpedo (25);20150530;Ceuta y Melilla;2.9
Dark Corojo Azarosa (20);20150530;Ceuta y Melilla;2.9
Dark Corojo El Martillo (20);20150530;Ceuta y Melilla;2.15
Fuerte Serie B - Consul (25);20150530;Ceuta y Melilla;5.0
Fuerte Serie B - Robusto Grande (25);20150530;Ceuta y Melilla;7.25
Fuerte Serie B Corona Gorda (25);20150530;Ceuta y Melilla;7.95
Fuerte Serie B Toro (25);20150530;Ceuta y Melilla;3.85
Serie C Corona Gorda (50);20150530;Ceuta y Melilla;4.35
Joya de Nicaragua Red:;20150530;Ceuta y Melilla;3.75
Cañonazo 5 1/2 x 54 (20);20150530;Ceuta y Melilla;4.55
Robusto 5 1/4 x 50 (20);20150530;Ceuta y Melilla;5.4
Macanudo:;20150530;Ceuta y Melilla;6.6
Inspirado Gordito (10);20150530;Ceuta y Melilla;5.75
Rosalones:;20150530;Ceuta y Melilla;6.95
460 (20);20150530;Ceuta y Melilla;5.4
654 (20);20150530;Ceuta y Melilla;3.35
Auténticos 342 C25 (25);20150530;Ceuta y Melilla;4.75
Auténticos 360 (20);20150530;Ceuta y Melilla;3.75
Auténticos 446 C25 (25);20150530;Ceuta y Melilla;4.95
Selección Española Robusto Claro (50);20150530;Ceuta y Melilla;2.35
